,Hotel_name,Positive_summary,Negative_summary
524,citizenM Tower of London,"[('comfortable bed', 25), ('great location', 20), ('comfy bed', 18), ('staff location', 17), ('friendly staff', 16)]","[('small room', 68), ('coffee room', 20), ('tea facility', 18), ('facility coffee', 17), ('bit small', 14)]"
525,Chiswick Rooms,"[('clean room', 8), ('modern clean', 8), ('brook stamford', 7), ('nice clean', 7), ('money value', 6)]","[('small room', 18), ('bed small', 5), ('bit small', 4), ('bathroom small', 3), ('small hotel', 2)]"
526,Claridge s,"[('helpful friendly', 6), ('friendly staff', 6), ('attention detail', 5), ('feel made', 4), ('service excellent', 4)]","[('coolest better', 1), ('better thermostat', 1), ('thermostat range', 1), ('range happen', 1), ('expe ct', 1)]"
527,La Suite West Hyde Park,"[('staff location', 9), ('good location', 7), ('room staff', 6), ('great staff', 5), ('great location', 5)]","[('small room', 11), ('bit room', 3), ('corridor dark', 2), ('window room', 2), ('bit small', 2)]"
528,St James Court A Taj Hotel London,"[('staff location', 79), ('friendly staff', 55), ('helpful staff', 35), ('helpful friendly', 33), ('comfortable bed', 33)]","[('small room', 27), ('bathroom small', 9), ('bed small', 8), ('bit room', 8), ('price breakfast', 7)]"
529,Elys es R gencia,"[('staff location', 25), ('friendly staff', 11), ('great staff', 10), ('good room', 8), ('great location', 8)]","[('small room', 13), ('slow wifi', 2), ('size small', 2), ('bathroom small', 2), ('elevator slow', 2)]"
530,H tel De Sers Champs Elys es Paris,"[('staff location', 8), ('friendly staff', 4), ('comfortable bed', 3), ('really nice', 2), ('nice clean', 2)]","[('coffee room', 3), ('charge extra', 2), ('service room', 2), ('small room', 2), ('drink free', 2)]"
531,Hotel le Lapin Blanc,"[('room staff', 5), ('helpful staff', 5), ('alice wonderland', 4), ('staff location', 4), ('clean helpful', 4)]","[('hot water', 3), ('paris small', 2), ('small room', 2), ('well small', 2), ('slow wifi', 2)]"
532,41,"[('attention detail', 4), ('service excellent', 4), ('staff location', 3), ('feel made', 3), ('best london', 3)]","[('anything think', 2), ('better could', 2), ('thing like', 1), ('hotel detail', 1), ('detail like', 1)]"
533,Shaftesbury Suites London Marble Arch,"[('arch marble', 9), ('room location', 8), ('good room', 8), ('breakfast good', 8), ('helpful breakfast', 8)]","[('small room', 18), ('small breakfast', 3), ('floor room', 3), ('lift floor', 3), ('room basement', 2)]"
534,Grange Strathmore Hotel,"[('albert hall', 22), ('royal albert', 20), ('comfortable bed', 11), ('helpful staff', 11), ('friendly staff', 11)]","[('small room', 21), ('expensive breakfast', 6), ('conditioning air', 5), ('expensive price', 3), ('bit bed', 3)]"
535,H tel R de Paris Boutique Hotel,"[('comfortable bed', 3), ('room staff', 3), ('supported major', 2), ('paris train', 2), ('clean hotel', 2)]","[('small room', 6), ('bit small', 2), ('bathroom small', 2), ('amazing pic', 1), ('pic super', 1)]"
536,Villa Panth on,"[('staff location', 17), ('notre dame', 11), ('great location', 8), ('good location', 6), ('friendly great', 6)]","[('small room', 9), ('tea facility', 4), ('would room', 3), ('little small', 3), ('coffee room', 3)]"
537,Trinit Haussmann,"[('comfy bed', 5), ('friendly staff', 2), ('friendly room', 2), ('moulin rouge', 2), ('helpful friendly', 2)]","[('small room', 4), ('hot water', 2), ('trinite haussman', 1), ('haussman part', 1), ('part pigalle', 1)]"
538,The RE London Shoreditch,"[('friendly staff', 22), ('helpful friendly', 20), ('comfy bed', 19), ('comfortable bed', 18), ('money value', 15)]","[('park car', 5), ('little could', 4), ('premier inn', 3), ('bad location', 3), ('could bed', 3)]"
539,London City Suites,"[('comfy bed', 21), ('comfortable bed', 16), ('great room', 15), ('friendly staff', 15), ('staff location', 14)]","[('expensive breakfast', 6), ('small room', 3), ('price breakfast', 3), ('brewery montcalm', 3), ('get room', 3)]"
540,H tel Crayon Rouge by Elegancia,"[('helpful staff', 3), ('staff location', 3), ('service hotel', 2), ('good location', 2), ('restraint area', 1)]","[('small room', 4), ('bit breakfast', 2), ('paris small', 2), ('walk reimbourse', 1), ('reimbourse day', 1)]"
541,Mercure Paris Opera Grands Boulevards,"[('friendly staff', 2), ('clean hotel', 2), ('choose selection', 1), ('selection welcoming', 1), ('welcoming food', 1)]","[('small room', 5), ('fairly problem', 1), ('problem small', 1), ('effective aircon', 1), ('aircon sure', 1)]"
542,St George s Hotel Wembley,"[('stadium wembley', 54), ('tv bath', 40), ('arena wembley', 22), ('room staff', 21), ('clean room', 19)]","[('park car', 8), ('english full', 6), ('small room', 5), ('stadium wembley', 4), ('liked everything', 4)]"
543,Hotel Le Saint Gregoire,"[('comfortable bed', 3), ('helpful friendly', 2), ('bed clean', 2), ('clean helpful', 2), ('super helpful', 1)]","[('mini fridge', 2), ('first bug', 1), ('bug fully', 1), ('fully room', 1), ('room four', 1)]"
544,Le Mathurin Hotel Spa,"[('great room', 4), ('staff location', 4), ('breakfast good', 4), ('helpful breakfast', 3), ('nice hotel', 3)]","[('small room', 9), ('expensive breakfast', 4), ('would breakfast', 2), ('size room', 2), ('simpler confort', 1)]"
545,H tel Saint Paul Rive Gauche,"[('staff location', 2), ('friendly good', 2), ('let toiletry', 1), ('toiletry early', 1), ('early desk', 1)]","[('included breakfast', 2), ('small room', 2), ('early angry', 1), ('angry picked', 1), ('picked amazing', 1)]"
546,The Justin James Hotel,"[('good location', 9), ('close station', 7), ('friendly staff', 6), ('great location', 6), ('parking free', 4)]","[('small room', 7), ('bathroom small', 6), ('little small', 3), ('breakfast room', 3), ('could bed', 2)]"
547,Millennium Hotel London Mayfair,"[('staff location', 45), ('good location', 37), ('great location', 25), ('friendly staff', 21), ('room location', 20)]","[('fi wi', 9), ('free wifi', 9), ('small room', 7), ('furniture old', 6), ('bathroom bit', 5)]"
548,H tel de Varenne,"[('staff location', 5), ('friendly staff', 4), ('helpful friendly', 3), ('helpful staff', 3), ('friendly great', 2)]","[('small room', 2), ('totally choice', 1), ('choice ok', 1), ('ok still', 1), ('still much', 1)]"
549,A La Villa Madame,"[('madame villa', 2), ('definetely recommending', 1), ('recommending really', 1), ('really perfect', 1), ('perfect friend', 1)]","[('small room', 2), ('map beautifully', 1), ('beautifully print', 1), ('print decorated', 1), ('decorated surrounding', 1)]"
550,The Curtain,"[('longer stayed', 1), ('stayed could', 1), ('could lovely', 1), ('lovely comfortable', 1), ('danced touch', 1)]","[('travelled nicer', 1), ('nicer underground', 1), ('underground inside', 1), ('inside worth', 1), ('prefered personally', 1)]"
551,45 Park Lane Dorchester Collection,"[('thing every', 2), ('hotel staff', 2), ('cut steak', 1), ('steak try', 1), ('try almost', 1)]","[('juice fruit', 1), ('fruit kind', 1), ('kind mini', 1), ('mini make', 1), ('guest east', 1)]"
552,Grange Tower Bridge Hotel,"[('friendly staff', 13), ('comfortable bed', 12), ('helpful friendly', 9), ('comfortable clean', 8), ('nice clean', 8)]","[('expensive breakfast', 6), ('hard bed', 5), ('could breakfast', 4), ('price breakfast', 4), ('food service', 3)]"
553,Le Tsuba Hotel,"[('breakfast friendly', 2), ('tsuba serenity', 1), ('serenity mass', 1), ('mass size', 1), ('size hammam', 1)]","[('small room', 2), ('bathroom room', 2), ('offer option', 1), ('option many', 1), ('many city', 1)]"
554,St Martins Lane A Morgans Original,"[('great location', 13), ('room staff', 11), ('staff location', 9), ('comfy bed', 8), ('room location', 8)]","[('facility coffee', 7), ('small room', 6), ('tea facility', 6), ('coffee room', 6), ('tea coffee', 4)]"
555,H tel Barri re Le Fouquet s,"[('room location', 3), ('room staff', 3), ('great room', 2), ('staff location', 2), ('quiet comfortable', 1)]","[('hollandaise benedict', 1), ('benedict hotel', 1), ('hotel sauce', 1), ('sauce refreshment', 1), ('fixing confusing', 1)]"
556,Novotel London Blackfriars,"[('friendly staff', 8), ('good room', 7), ('close station', 6), ('nice clean', 6), ('clean room', 6)]","[('pool cold', 5), ('small room', 3), ('door bathroom', 3), ('expensive breakfast', 3), ('expect london', 2)]"
557,Hotel Villa Lafayette Paris IX,"[('room staff', 2), ('subway nearest', 1), ('nearest mattress', 1), ('mattress thanks', 1), ('thanks travel', 1)]","[('canteen cosy', 1), ('cosy simple', 1), ('simple seat', 1), ('seat family', 1), ('perfect everything', 1)]"
558,Canary Riverside Plaza Hotel,"[('friendly staff', 6), ('staff location', 4), ('amazing view', 3), ('canary wharf', 3), ('service excellent', 3)]","[('tea facility', 4), ('facility coffee', 3), ('coffee room', 3), ('westferry circus', 2), ('price breakfast', 2)]"
559,The Marylebone Hotel,"[('staff location', 31), ('friendly staff', 26), ('helpful friendly', 20), ('great staff', 16), ('great location', 11)]","[('small room', 33), ('bathroom small', 21), ('bit small', 7), ('size bathroom', 4), ('little bathroom', 4)]"
560,L Empire Paris,"[('staff location', 10), ('great staff', 5), ('helpful friendly', 5), ('friendly great', 4), ('great location', 4)]","[('coffee room', 2), ('noise room', 2), ('water door', 2), ('door floor', 2), ('spa unwind', 1)]"
561,The Zetter Townhouse Clerkenwell,"[('bar great', 3), ('excellent comfortable', 2), ('comfortable great', 2), ('quirky cocktail', 2), ('stunning cocktail', 1)]","[('understanding complimentary', 1), ('complimentary gave', 1), ('gave disappointing', 1), ('disappointing make', 1), ('crediting fundamental', 1)]"
562,The Whitechapel,"[('comfortable bed', 9), ('room staff', 7), ('friendly staff', 7), ('clean friendly', 6), ('nice clean', 6)]","[('small room', 4), ('noisy room', 2), ('night one', 2), ('bit small', 2), ('poor breakfast', 2)]"
563,Suites H tel Helzear Champs Elys es,"[('staff location', 16), ('friendly staff', 7), ('good location', 6), ('hotel location', 5), ('good room', 5)]","[('small room', 7), ('size room', 3), ('narrow room', 2), ('bedroom small', 2), ('equipped kitchen', 2)]"
564,St George Hotel,"[('good location', 10), ('clean room', 5), ('room location', 5), ('good room', 4), ('friendly staff', 3)]","[('noisy room', 2), ('third stair', 2), ('floor room', 2), ('small room', 2), ('expose piping', 1)]"
565,Best Western Premier Op ra Faubourg Ex Hotel Jules ,"[('staff location', 11), ('helpful friendly', 8), ('nord du', 8), ('friendly staff', 8), ('comfy bed', 7)]","[('small room', 21), ('wifi poor', 3), ('bit small', 3), ('service good', 2), ('room like', 2)]"
566,Pershing Hall,"[('friendly staff', 2), ('staff location', 2), ('accommodation service', 1), ('service great', 1), ('great location', 1)]","[('elevator eiffel', 1), ('eiffel repaired', 1), ('repaired tower', 1), ('tower within', 1), ('typically response', 1)]"
567,The Premier Notting Hill,"[('friendly staff', 47), ('staff location', 45), ('helpful friendly', 24), ('good location', 22), ('good staff', 21)]","[('small room', 52), ('bit small', 10), ('tiny room', 8), ('window room', 7), ('bed small', 7)]"
568,H tel Pont Royal,"[('staff location', 8), ('friendly great', 4), ('great room', 4), ('great staff', 3), ('room location', 2)]","[('poor breakfast', 2), ('problem pressure', 1), ('pressure wellknown', 1), ('wellknown serviceminded', 1), ('serviceminded stared', 1)]"
569,Le G n ral H tel,"[('friendly great', 3), ('great room', 3), ('helpful staff', 3), ('helpful friendly', 3), ('nespresso machine', 2)]","[('small room', 6), ('liked everything', 2), ('well wifi', 2), ('wifi work', 2), ('bathtub tjey', 1)]"
570,H tel Th r se,"[('helpful friendly', 5), ('staff location', 4), ('afternoon snack', 4), ('nice helpful', 3), ('helpful staff', 3)]","[('small room', 13), ('bit small', 3), ('quite small', 3), ('bathroom small', 3), ('tiny room', 3)]"
571,Best Western Premier Trocadero La Tour,"[('comfortable bed', 4), ('good location', 2), ('friendly staff', 2), ('staff location', 2), ('usual presented', 1)]","[('eaves right', 1), ('right full', 1), ('full tiny', 1), ('tiny slow', 1), ('reason tea', 1)]"
572,Holiday Inn London Whitechapel,"[('friendly staff', 17), ('clean room', 11), ('room staff', 9), ('clean friendly', 8), ('comfortable clean', 8)]","[('area bit', 3), ('bath room', 3), ('location good', 3), ('distance within', 2), ('within walking', 2)]"
573,Washington Mayfair Hotel,"[('staff location', 37), ('good location', 23), ('friendly staff', 21), ('breakfast good', 18), ('room location', 15)]","[('small room', 8), ('conditioning air', 3), ('service staff', 3), ('outside noise', 3), ('better could', 3)]"
574,Radisson Blu Edwardian New Providence Wharf,"[('friendly staff', 35), ('comfy bed', 22), ('helpful friendly', 20), ('canary wharf', 18), ('comfortable bed', 18)]","[('canary wharf', 7), ('swimming pool', 5), ('view room', 4), ('view river', 4), ('alarm fire', 4)]"
575,Hilton London Tower Bridge,"[('staff location', 27), ('friendly staff', 17), ('jamie italian', 15), ('comfy bed', 14), ('helpful staff', 13)]","[('free wifi', 8), ('fi wi', 7), ('price bar', 5), ('bar service', 4), ('poor service', 4)]"
576,Novotel London Wembley,"[('stadium wembley', 61), ('arena wembley', 50), ('comfortable bed', 32), ('friendly staff', 29), ('stadium arena', 24)]","[('expensive breakfast', 14), ('park car', 11), ('door bathroom', 9), ('pillow hard', 5), ('service room', 5)]"
577,Le Relais M dicis,"[('odeon proved', 1), ('proved luxembourg', 1), ('luxembourg restaurant', 1), ('restaurant district', 1), ('horrible spent', 1)]","[('passion commitment', 1), ('commitment gold', 1), ('gold underwhelming', 1), ('underwhelming absolute', 1), ('director denied', 1)]"
578,Les Jardins De La Villa Spa,"[('room staff', 5), ('friendly staff', 4), ('staff location', 3), ('maillot porte', 2), ('congres palais', 2)]","[('small room', 4), ('bit small', 2), ('ajusted colder', 1), ('colder warmer', 1), ('warmer quickly', 1)]"
579,Warwick Paris Former Warwick Champs Elysees ,"[('staff location', 33), ('friendly staff', 12), ('hotel location', 11), ('great location', 9), ('good location', 8)]","[('small room', 8), ('fi wi', 5), ('internet poor', 4), ('furniture old', 3), ('bad wifi', 3)]"
580,Park Hyatt Paris Vendome,"[('staff location', 2), ('bathroom amazing', 2), ('stunning concierge', 1), ('concierge brilliant', 1), ('brilliant decor', 1)]","[('unfriendly slow', 1), ('slow restaurant', 1), ('restaurant service', 1), ('service staff', 1), ('amaaaazing sag', 1)]"
581,My Home In Paris,"[('comfortable bed', 3), ('bed clean', 2), ('breakfast friendly', 2), ('comfortable nice', 2), ('money value', 2)]","[('tea coffee', 2), ('pastry cheese', 2), ('bit small', 2), ('coffee maker', 1), ('maker machine', 1)]"
582,Mercure Paris Op ra Faubourg Montmartre,"[('staff location', 3), ('good location', 2), ('great staff', 2), ('room staff', 2), ('iron min', 1)]","[('small room', 4), ('react absence', 1), ('absence product', 1), ('product quick', 1), ('quick stuff', 1)]"
583,Best Western Plus Elys e Secret,"[('staff location', 6), ('clean location', 4), ('great location', 4), ('great room', 3), ('good location', 3)]","[('small room', 11), ('breakfast room', 4), ('little small', 3), ('lobby small', 2), ('fit option', 1)]"
584,Villa Beaumarchais,"[('staff location', 14), ('helpful friendly', 6), ('helpful staff', 5), ('friendly great', 4), ('excellent breakfast', 4)]","[('small room', 6), ('bit small', 4), ('decor dated', 2), ('included expensive', 2), ('work room', 2)]"
585,H tel Mansart Esprit de France,"[('staff location', 6), ('friendly staff', 4), ('room location', 3), ('helpful friendly', 3), ('breakfast staff', 2)]","[('facility old', 2), ('footstep room', 1), ('room bathroom', 1), ('bathroom running', 1), ('running compared', 1)]"
586,Holiday Inn Paris Gare de l Est,"[('close station', 28), ('staff location', 25), ('good location', 24), ('est gare', 22), ('room location', 22)]","[('small room', 66), ('bit small', 12), ('tea facility', 8), ('facility coffee', 7), ('coffee room', 7)]"
