,Hotel_name,Positive_summary,Negative_summary
316,H tel France d Antin Op ra,"[('location staff', 4), ('helpful friendly', 4), ('good location', 4), ('friendly great', 2), ('friendly good', 2)]","[('paris bathroom', 2), ('small room', 2), ('shoul sleep', 1), ('sleep condition', 1), ('condition broken', 1)]"
317,Hotel Stendhal Place Vend me Paris MGallery by Sofitel,"[('location room', 2), ('value money', 2), ('great hotel', 2), ('accor typical', 1), ('typical group', 1)]","[('offsite laundry', 1), ('laundry european', 1), ('european wish', 1), ('wish overpriced', 1), ('brighter maybe', 1)]"
318,H tel De Buci by MH,"[('location staff', 9), ('helpful friendly', 3), ('perfect helpful', 3), ('efficient friendly', 2), ('great breakfast', 2)]","[('small room', 5), ('shifted breaker', 1), ('breaker bring', 1), ('bring store', 1), ('store deal', 1)]"
319,Hotel Parc Saint Severin Esprit de France,"[('notre dame', 14), ('location staff', 10), ('great location', 8), ('helpful friendly', 7), ('friendly great', 6)]","[('elevator small', 2), ('small hotel', 2), ('wifi little', 2), ('homeless lot', 2), ('paris small', 2)]"
320,Hotel Chavanel,"[('chavanel paris', 1), ('paris refined', 1), ('refined madeleine', 1), ('madeleine march', 1), ('madeleine quieter', 1)]","[('organic cleaning', 1), ('cleaning admitted', 1), ('admitted front', 1), ('front clerk', 1), ('isolation talking', 1)]"
321,The Portobello Hotel,"[('great location', 6), ('lovely great', 4), ('helpful staff', 3), ('comfortable bed', 3), ('bed great', 3)]","[('small room', 2), ('bang tall', 1), ('tall moving', 1), ('moving ceiling', 1), ('ceiling round', 1)]"
322,Royal Saint Honore,"[('location staff', 13), ('great location', 8), ('helpful friendly', 7), ('location room', 5), ('friendly great', 4)]","[('small room', 5), ('com booking', 2), ('renovating temporary', 1), ('temporary clearly', 1), ('clearly construction', 1)]"
323,Landmark London,"[('every thing', 8), ('staff room', 7), ('service excellent', 6), ('location staff', 5), ('location room', 5)]","[('expensive food', 4), ('anything think', 3), ('better could', 2), ('drink expensive', 2), ('price breakfast', 2)]"
324,Hilton London Metropole,"[('location staff', 66), ('good location', 64), ('friendly staff', 46), ('hotel location', 42), ('good breakfast', 42)]","[('small room', 31), ('wifi free', 19), ('fi wi', 17), ('bed room', 8), ('drink price', 8)]"
325,Best Western Seraphine Kensington Olympia,"[('good location', 15), ('friendly staff', 12), ('nice clean', 9), ('location staff', 9), ('comfortable clean', 8)]","[('small room', 17), ('bit small', 6), ('small breakfast', 5), ('fi wi', 3), ('breakfast room', 3)]"
326,Portobello House,"[('helpful friendly', 8), ('friendly great', 5), ('good location', 4), ('notting hill', 3), ('clean friendly', 3)]","[('small room', 5), ('bit small', 3), ('making tea', 2), ('sufficed refreshment', 1), ('refreshment kettle', 1)]"
327,Le Meurice,"[('personnel leisure', 1), ('leisure arranged', 1), ('arranged separate', 1), ('separate nicely', 1), ('dino paris', 1)]","[('oily michelin', 1), ('michelin creative', 1), ('creative soup', 1), ('soup dessert', 1), ('tea euro', 1)]"
328,Maison Albar Hotel Paris C line,"[('tech decor', 2), ('good location', 2), ('facility location', 2), ('clean helpful', 2), ('newly renovated', 2)]","[('gym pro', 1), ('pro poorly', 1), ('poorly equipped', 1), ('equipped travel', 1), ('hottub included', 1)]"
329,Henry VIII,"[('good breakfast', 43), ('location staff', 40), ('good location', 36), ('great location', 27), ('friendly staff', 27)]","[('small room', 46), ('bit small', 6), ('tiny room', 6), ('size room', 5), ('bit room', 5)]"
330,Goodenough Club,"[('good breakfast', 11), ('great breakfast', 11), ('breakfast location', 10), ('location staff', 10), ('comfortable clean', 8)]","[('conditioning air', 3), ('small room', 3), ('tea coffee', 2), ('clear information', 2), ('stair lot', 2)]"
331,Holiday Inn Paris Montmartre,"[('great location', 4), ('restaurant great', 2), ('comfortable bed', 2), ('close restaurant', 2), ('helpful friendly', 2)]","[('towel dirty', 1), ('dirty left', 1), ('left happen', 1), ('happen bedding', 1), ('rather sport', 1)]"
332,Hotel Pulitzer Paris,"[('breakfast location', 9), ('good breakfast', 9), ('location staff', 7), ('friendly staff', 6), ('good location', 5)]","[('small room', 14), ('bit small', 3), ('small hotel', 2), ('really small', 2), ('picky rather', 1)]"
333,Hotel Vignon,"[('great location', 8), ('location staff', 6), ('helpful friendly', 5), ('clean helpful', 4), ('friendly bed', 3)]","[('small room', 3), ('comfortable bed', 2), ('though mate', 1), ('mate share', 1), ('share worse', 1)]"
334,London Suites,"[('access easy', 3), ('modern really', 2), ('public transport', 2), ('across road', 2), ('really clean', 2)]","[('road main', 3), ('bathroom small', 2), ('work wifi', 2), ('wifi could', 2), ('repairing replacing', 1)]"
335,H tel Aiglon Esprit de France,"[('helpful friendly', 6), ('friendly staff', 5), ('location room', 5), ('location staff', 5), ('good location', 4)]","[('fi wi', 3), ('liked everything', 2), ('small hotel', 2), ('little could', 2), ('wi bad', 2)]"
336,Sansi Diputacio,"[('location staff', 4), ('good location', 2), ('comfortable bed', 2), ('helpful friendly', 2), ('great location', 2)]","[('conditioner working', 1), ('working wave', 1), ('wave air', 1), ('air horrendous', 1), ('sign cleaning', 1)]"
337,Park Plaza Victoria London,"[('location staff', 43), ('comfortable bed', 37), ('great location', 36), ('good location', 36), ('location room', 23)]","[('expensive breakfast', 6), ('noisy air', 5), ('noisy door', 5), ('noisy room', 4), ('door next', 4)]"
338,Grange Beauchamp Hotel,"[('comfortable bed', 10), ('location staff', 10), ('good location', 9), ('great location', 7), ('friendly staff', 7)]","[('small room', 6), ('expensive breakfast', 5), ('poor water', 4), ('price breakfast', 4), ('water shower', 3)]"
339,The Franklin Hotel Starhotels Collezione,"[('interior design', 2), ('helpful friendly', 2), ('thing residential', 1), ('residential thick', 1), ('thick chic', 1)]","[('bathroom small', 3), ('plus pound', 1), ('pound preauthorized', 1), ('preauthorized wanted', 1), ('wanted opposed', 1)]"
340,Club Quarters Hotel St Paul s,"[('great location', 88), ('location staff', 60), ('good location', 53), ('paul cathedral', 43), ('paul st', 36)]","[('bell paul', 23), ('small room', 12), ('bathroom small', 7), ('small bed', 6), ('paul st', 6)]"
341,Hotel Elys es Bassano,"[('good location', 11), ('location staff', 10), ('triomphe arc', 5), ('great location', 5), ('location room', 3)]","[('small room', 5), ('fi wi', 2), ('size room', 2), ('service room', 2), ('ensuite conversation', 1)]"
342,Hotel Opera Cadet,"[('good breakfast', 3), ('good location', 3), ('metro close', 3), ('desk front', 2), ('excellent good', 2)]","[('small room', 3), ('could breakfast', 2), ('logic door', 1), ('door inner', 1), ('inner weird', 1)]"
343,Phileas Hotel,"[('good location', 8), ('esp mr', 5), ('location staff', 4), ('nice clean', 4), ('location room', 4)]","[('lift floor', 3), ('slow wifi', 3), ('bit small', 2), ('street noise', 2), ('small room', 2)]"
344,Holiday Inn Paris Elys es,"[('great location', 3), ('helpful staff', 3), ('distance walking', 2), ('location room', 2), ('clean friendly', 2)]","[('small room', 5), ('view could', 1), ('could cheaper', 1), ('cheaper see', 1), ('see wall', 1)]"
345,H tel Beauchamps,"[('location staff', 16), ('great location', 15), ('good location', 13), ('friendly great', 7), ('friendly location', 6)]","[('small room', 17), ('size room', 3), ('elevator small', 3), ('quite bathroom', 2), ('perfect everything', 2)]"
346,Best Western Nouvel Orl ans Montparnasse,"[('location staff', 6), ('helpful friendly', 5), ('great location', 5), ('comfortable clean', 5), ('clean helpful', 4)]","[('small room', 13), ('lift small', 4), ('elevator tiny', 3), ('bit small', 3), ('bigger little', 2)]"
347,Hotel Plaza Athenee Paris,"[('personnel leisure', 1), ('leisure arranged', 1), ('arranged separate', 1), ('separate nicely', 1), ('restursant ducasse', 1)]","[('listen waitress', 1), ('waitress delivered', 1), ('delivered talking', 1), ('talking hallway', 1), ('party fashion', 1)]"
348,Mercure Paris Place d Italie,"[('location staff', 2), ('norine geoffrey', 1), ('geoffrey metre', 1), ('metre travelling', 1), ('travelling super', 1)]","[('small room', 2), ('degree opening', 1), ('opening since', 1), ('since temperature', 1), ('temperature con', 1)]"
349,The Nadler Kensington,"[('earl court', 35), ('location staff', 20), ('great location', 18), ('friendly staff', 17), ('helpful friendly', 12)]","[('small room', 18), ('little small', 5), ('bit small', 5), ('everything good', 3), ('size room', 3)]"
350,H tel Da Vinci Spa,"[('location staff', 11), ('great location', 8), ('friendly great', 5), ('helpful friendly', 3), ('vinci da', 3)]","[('small room', 12), ('bit small', 3), ('bit breakfast', 2), ('side little', 2), ('little small', 2)]"
351,XO Hotel,"[('nothihg special', 1), ('line spacious', 1), ('spacious brand', 1), ('brand supermarket', 1), ('supermarket subway', 1)]","[('spleep incovinient', 1), ('incovinient experience', 1), ('experience imagination', 1), ('imagination handled', 1), ('euro way', 1)]"
352,H tel Vernet,"[('location staff', 9), ('good location', 4), ('helpful friendly', 3), ('friendly location', 3), ('hotel location', 3)]","[('basic rather', 1), ('rather included', 1), ('included price', 1), ('price breakfast', 1), ('suitcase bigger', 1)]"
353,Mandarin Oriental Paris,"[('location staff', 2), ('immensely highly', 1), ('highly attentive', 1), ('attentive paris', 1), ('paris especially', 1)]","[('delicious quite', 1), ('quite expensive', 1), ('expensive breakfast', 1), ('blamed allard', 1), ('allard unimpressive', 1)]"
354,Rosewood London,"[('attention detail', 10), ('friendly staff', 7), ('great staff', 6), ('staff room', 5), ('best london', 4)]","[('liked everything', 2), ('absolutely like', 2), ('small room', 2), ('included breakfast', 2), ('perfect everything', 2)]"
355,Novotel Paris Vaugirard Montparnasse,"[('good location', 7), ('eiffel tower', 7), ('clean helpful', 7), ('metro station', 7), ('nice clean', 5)]","[('good breakfast', 3), ('attraction way', 2), ('way bit', 2), ('bathroom small', 2), ('euro bolted', 1)]"
356,Mayflower Hotel Apartments,"[('earl court', 57), ('great location', 33), ('good location', 23), ('location staff', 17), ('station close', 16)]","[('small room', 37), ('breakfast room', 9), ('small bed', 6), ('size room', 5), ('thin wall', 5)]"
357,Caesar Hotel,"[('good location', 9), ('great location', 9), ('paddington hyde', 6), ('comfortable clean', 6), ('helpful friendly', 6)]","[('small room', 19), ('thin hear', 3), ('hear wall', 3), ('london small', 3), ('expensive breakfast', 3)]"
358,Hotel Xanadu,"[('great location', 5), ('location staff', 4), ('comfortable nice', 3), ('location room', 3), ('good location', 3)]","[('socket plug', 2), ('mini bar', 2), ('bar room', 2), ('carpet dirty', 2), ('left disapointing', 1)]"
359,Draycott Hotel,"[('location staff', 4), ('champagne glass', 3), ('feel like', 3), ('helpful friendly', 3), ('friendly staff', 3)]","[('making tea', 4), ('coffee facility', 3), ('tea coffee', 3), ('small room', 3), ('bit could', 2)]"
360,DoubleTree by Hilton London Docklands Riverside,"[('canary wharf', 192), ('ferry canary', 111), ('friendly staff', 35), ('comfortable bed', 33), ('comfy bed', 33)]","[('wifi free', 16), ('canary wharf', 15), ('fi wi', 10), ('small room', 10), ('service room', 8)]"
361,Bentley London,"[('friendly staff', 5), ('upgraded suite', 4), ('helpful staff', 4), ('location staff', 4), ('comfortable bed', 3)]","[('must limited', 2), ('little could', 2), ('fi wi', 2), ('hague booking', 1), ('booking den', 1)]"
362,Mercure Paris Arc de Triomphe Etoile,"[('redone exception', 1), ('exception renovated', 1), ('renovated part', 1), ('part paris', 1), ('reverb justvhad', 1)]","[('door bathroom', 2), ('somebody client', 1), ('client acklnowledge', 1), ('acklnowledge abruptedly', 1), ('abruptedly totally', 1)]"
363,Park Grand Paddington Court,"[('location staff', 95), ('friendly staff', 68), ('good location', 63), ('helpful friendly', 52), ('great location', 44)]","[('small room', 179), ('small bed', 35), ('bed room', 25), ('bit small', 19), ('size room', 17)]"
364,The One Barcelona GL,"[('location staff', 5), ('hotel staff', 4), ('friendly hotel', 3), ('bed staff', 2), ('comfy bed', 2)]","[('small room', 2), ('price breakfast', 2), ('equipment gym', 2), ('gym poor', 2), ('receive requested', 1)]"
365,The Zetter Townhouse Marylebone,"[('friendly staff', 3), ('helpful friendly', 3), ('great location', 3), ('service excellent', 3), ('arch marble', 2)]","[('included breakfast', 2), ('small room', 2), ('wish included', 1), ('menu vegetarian', 1), ('vegetarian lunch', 1)]"
366,Forest Hill Paris la Villette,"[('metro station', 12), ('station close', 8), ('good location', 7), ('value money', 7), ('friendly staff', 6)]","[('small room', 5), ('fi wi', 3), ('good breakfast', 2), ('luggage double', 2), ('luggage person', 2)]"
367,The Levin Hotel,"[('great location', 3), ('location staff', 3), ('reasonable nice', 2), ('helpful great', 2), ('good location', 2)]","[('elevator old', 2), ('bit bed', 2), ('soft pillow', 2), ('tea possibly', 1), ('possibly larger', 1)]"
368,The Tophams Hotel,"[('location staff', 9), ('great location', 5), ('helpful friendly', 4), ('good location', 4), ('perfect friendly', 3)]","[('comfortable bed', 2), ('value money', 2), ('bit could', 2), ('missing stairwell', 1), ('stairwell vent', 1)]"
369,Le Pavillon de la Reine Spa,"[('location staff', 10), ('great location', 4), ('helpful friendly', 3), ('paris bastille', 2), ('notre dame', 2)]","[('small room', 4), ('could room', 2), ('bit small', 2), ('largest stick', 1), ('stick nasty', 1)]"
370,Hidden Hotel by Elegancia,"[('excellent staff', 3), ('beautiful helpful', 2), ('friendly staff', 2), ('design location', 2), ('great staff', 2)]","[('small room', 7), ('com booking', 2), ('tread spiral', 1), ('spiral surface', 1), ('surface six', 1)]"
371,Le Roch Hotel Spa,"[('rest attraction', 1), ('attraction paris', 1), ('paris nearby', 1), ('nearby access', 1), ('garden super', 1)]","[('separating restocked', 1), ('restocked causing', 1), ('causing specific', 1), ('specific flooded', 1), ('spilage aka', 1)]"
372,H10 London Waterloo,"[('friendly staff', 9), ('comfortable bed', 8), ('view bar', 8), ('good breakfast', 7), ('comfy bed', 7)]","[('expensive breakfast', 4), ('roof top', 3), ('together twin', 3), ('service room', 3), ('hard pillow', 3)]"
373,San Domenico House,"[('location staff', 6), ('staff room', 5), ('good location', 4), ('friendly staff', 4), ('location room', 3)]","[('tea coffee', 4), ('bit breakfast', 4), ('making tea', 3), ('coffee facility', 3), ('wool cotton', 2)]"
374,Bloomsbury Palace Hotel,"[('good location', 59), ('good breakfast', 59), ('breakfast location', 43), ('location staff', 32), ('great location', 29)]","[('small room', 53), ('tiny room', 13), ('breakfast room', 11), ('small breakfast', 8), ('single tiny', 6)]"
375,Hotel du Petit Moulin,"[('location staff', 5), ('great location', 3), ('marais le', 2), ('nice helpful', 2), ('loved amazing', 2)]","[('value money', 2), ('sexy current', 1), ('current realized', 1), ('realized pack', 1), ('pack sun', 1)]"
